CustomerId,FirstName,LastName,Age,Gender,PostalCode,Email,PhoneNumber,MembershipStatus,JoinDate,LastPurchaseDate
347,Inès,Petit,57,F,69001,inès.petit@yahoo.com,+33 683317689,Basic,2022-10-22,2023-10-21
348,Léa,Lefevre,40,M,69006,léa.lefevre@free.fr,+33 733733314,Silver,2022-04-25,2023-11-13
349,Sarah,Blanc,28,F,69006,sarah.blanc@hotmail.fr,+33 787699714,Basic,2021-08-26,2023-11-24
350,Camille,David,27,M,69006,camille.david@yahoo.com,+33 690522488,Basic,2021-10-13,2023-03-18
351,Pierre,Roux,20,M,69003,pierre.roux@yahoo.com,+33 715286314,Silver,2021-10-09,2023-04-24
352,Marie,Dubois,48,M,69007,marie.dubois@orange.fr,+33 747226464,Basic,2023-06-10,2023-12-02
353,Camille,Bernard,19,M,69002,camille.bernard@free.fr,+33 743808982,Silver,2021-12-23,2023-04-01
354,Sarah,Petit,68,F,69002,sarah.petit@hotmail.fr,+33 709999171,Basic,2023-02-17,2023-08-17
355,Sophie,Dupont,70,F,69007,sophie.dupont@free.fr,+33 605500942,Silver,2021-10-07,2023-07-14
356,Jean,Bernard,37,F,69001,jean.bernard@outlook.com,+33 776299729,Silver,2022-03-26,2023-03-02
357,Inès,Garcia,57,M,69007,inès.garcia@yahoo.com,+33 650338795,Silver,2021-09-19,2023-11-09
358,Théo,Leroy,34,M,69007,théo.leroy@outlook.com,+33 668678519,Gold,2023-02-03,2023-01-01
359,Antoine,Garcia,55,F,69007,antoine.garcia@hotmail.fr,+33 637722582,Basic,2023-08-01,2023-09-19
360,Alex,Dupont,32,M,69001,alex.dupont@gmail.com,+33 606041730,Basic,2023-09-26,2023-01-21
361,Chloe,Bernard,21,F,69001,chloe.bernard@gmail.com,+33 774398455,Basic,2021-11-04,2023-05-04
362,Lucas,Blanc,34,M,69003,lucas.blanc@free.fr,+33 642795213,Basic,2023-03-04,2023-06-16
363,Marie,Bertrand,28,F,69007,marie.bertrand@gmail.com,+33 682622775,Silver,2023-03-02,2023-04-25
364,Théo,Moreau,62,M,69002,théo.moreau@orange.fr,+33 713966198,Silver,2021-01-08,2023-12-05
365,Inès,Moreau,60,F,69007,inès.moreau@hotmail.fr,+33 654345772,Gold,2023-03-16,2023-12-01
366,Marie,Morel,31,F,69006,marie.morel@gmail.com,+33 662045441,Basic,2023-08-23,2023-07-19
367,Pierre,Moreau,44,F,69001,pierre.moreau@free.fr,+33 631842928,Basic,2023-04-06,2023-09-14
368,Adrien,Lefevre,70,F,69002,adrien.lefevre@yahoo.com,+33 706114944,Basic,2022-12-11,2023-10-11
369,Théo,Lefevre,65,F,69007,théo.lefevre@hotmail.fr,+33 720539460,Basic,2023-03-27,2023-12-23
370,Chloe,Moreau,43,M,69003,chloe.moreau@hotmail.fr,+33 782668877,Basic,2022-12-23,2023-06-03
371,Sophie,Moreau,52,F,69001,sophie.moreau@free.fr,+33 691189704,Silver,2021-06-19,2023-08-14
372,Inès,Girard,50,F,69003,inès.girard@outlook.com,+33 647998417,Silver,2021-08-23,2023-11-26
373,Sarah,David,55,M,69006,sarah.david@orange.fr,+33 790090126,Basic,2022-10-16,2023-12-04
374,Sarah,Bertrand,46,F,69003,sarah.bertrand@gmail.com,+33 778476406,Gold,2022-08-10,2023-07-27
375,Sophie,Moreau,41,F,69003,sophie.moreau@orange.fr,+33 756992777,Silver,2022-07-28,2023-05-04
376,Manon,Petit,19,F,69006,manon.petit@hotmail.fr,+33 667097493,Silver,2022-07-05,2023-11-09
377,Théo,Blanc,65,F,69006,théo.blanc@orange.fr,+33 601042813,Gold,2023-11-11,2023-02-14
378,Inès,Martin,23,M,69007,inès.martin@free.fr,+33 643816442,Gold,2023-01-20,2023-01-01
379,Inès,Martin,40,M,69003,inès.martin@orange.fr,+33 653037070,Silver,2021-11-17,2023-08-08
380,Pierre,David,60,F,69001,pierre.david@gmail.com,+33 751569117,Silver,2021-01-21,2023-03-02
381,Sophie,Girard,24,M,69006,sophie.girard@yahoo.com,+33 743420801,Basic,2021-08-17,2023-01-04
382,Marie,Moreau,26,M,69007,marie.moreau@hotmail.fr,+33 764502082,Basic,2021-08-07,2023-05-11
383,Inès,Lefevre,65,M,69001,inès.lefevre@outlook.com,+33 746137295,Silver,2021-04-20,2023-08-25
384,Théo,Girard,69,M,69001,théo.girard@outlook.com,+33 791544948,Gold,2023-07-21,2023-04-28
385,Alex,Roux,22,M,69003,alex.roux@orange.fr,+33 639542721,Basic,2023-07-20,2023-11-14
386,Lucas,Garcia,39,M,69001,lucas.garcia@orange.fr,+33 700223928,Basic,2023-11-04,2023-12-11
387,Sophie,Moreau,42,M,69003,sophie.moreau@hotmail.fr,+33 761496136,Silver,2023-09-28,2023-04-24
388,Pierre,Bertrand,61,M,69002,pierre.bertrand@outlook.com,+33 613600995,Basic,2022-09-23,2023-06-20
389,Antoine,Bertrand,48,F,69007,antoine.bertrand@hotmail.fr,+33 633661945,Silver,2022-03-23,2023-10-22
390,Sarah,Moreau,62,F,69002,sarah.moreau@orange.fr,+33 669320226,Silver,2021-02-28,2023-12-05
391,Lucas,Roux,66,M,69007,lucas.roux@hotmail.fr,+33 631799187,Basic,2023-08-15,2023-06-19
392,Manon,Dupont,22,M,69002,manon.dupont@yahoo.com,+33 746816988,Basic,2021-01-26,2023-06-08
393,Adrien,Morel,60,M,69006,adrien.morel@outlook.com,+33 731634743,Gold,2022-06-24,2023-02-22
394,Inès,Petit,52,M,69006,inès.petit@gmail.com,+33 653139338,Basic,2022-03-16,2023-02-18
395,Marie,Lefevre,25,M,69003,marie.lefevre@yahoo.com,+33 788062010,Silver,2022-07-08,2023-03-21
396,Antoine,Martin,67,F,69002,antoine.martin@gmail.com,+33 635820832,Silver,2021-05-21,2023-12-16
397,Lucas,Lefevre,30,M,69003,lucas.lefevre@free.fr,+33 653014599,Basic,2021-01-23,2023-02-09
398,Inès,David,56,F,69003,inès.david@free.fr,+33 685027757,Basic,2022-03-08,2023-03-12
399,Lucas,Roux,42,M,69001,lucas.roux@gmail.com,+33 779427160,Basic,2021-06-17,2023-04-15
400,Chloe,Blanc,20,F,69002,chloe.blanc@gmail.com,+33 656812707,Silver,2022-02-18,2023-07-22
401,Jean,Blanc,33,M,69003,jean.blanc@yahoo.com,+33 622557870,Basic,2021-04-18,2023-01-07
402,Camille,Moreau,27,F,69006,camille.moreau@outlook.com,+33 675201633,Silver,2022-05-10,2023-03-21
403,Camille,Dupont,21,F,69001,camille.dupont@free.fr,+33 782006598,Basic,2022-12-21,2023-06-19
404,Camille,Leroy,60,F,69007,camille.leroy@gmail.com,+33 667667364,Basic,2021-10-25,2023-12-27
405,Sarah,Leroy,26,F,69002,sarah.leroy@free.fr,+33 738195578,Silver,2023-08-15,2023-01-23
406,Chloe,Martin,57,F,69001,chloe.martin@yahoo.com,+33 632802742,Silver,2022-06-19,2023-04-26
407,Manon,Leroy,32,F,69006,manon.leroy@orange.fr,+33 666657120,Basic,2021-10-27,2023-04-23
408,Léa,Lefevre,64,F,69001,léa.lefevre@outlook.com,+33 724645847,Gold,2021-04-23,2023-01-09
409,Marie,Blanc,54,F,69007,marie.blanc@free.fr,+33 648402799,Basic,2023-02-22,2023-10-12
410,Manon,Girard,69,M,69003,manon.girard@outlook.com,+33 649048509,Silver,2021-01-28,2023-05-28
411,Pierre,Dubois,49,M,69003,pierre.dubois@hotmail.fr,+33 765484410,Basic,2022-07-05,2023-11-09
412,Pierre,David,41,M,69001,pierre.david@free.fr,+33 738485794,Basic,2021-04-16,2023-06-02
413,Chloe,Moreau,46,F,69002,chloe.moreau@outlook.com,+33 647919164,Gold,2021-10-24,2023-07-02
414,Théo,Dupont,44,M,69003,théo.dupont@yahoo.com,+33 682337671,Gold,2023-09-04,2023-02-01
415,Inès,Dubois,49,M,69001,inès.dubois@free.fr,+33 739661226,Silver,2023-05-08,2023-05-04
416,Manon,Petit,20,M,69006,manon.petit@orange.fr,+33 614505904,Basic,2021-07-23,2023-03-03
417,Sophie,Lefevre,60,F,69007,sophie.lefevre@free.fr,+33 758288793,Basic,2021-02-10,2023-09-05
418,Sophie,Dupont,46,F,69007,sophie.dupont@yahoo.com,+33 605148561,Basic,2021-11-19,2023-01-02
419,Pierre,Bernard,34,F,69002,pierre.bernard@yahoo.com,+33 760254835,Silver,2023-09-14,2023-11-20
420,Adrien,Leroy,52,F,69003,adrien.leroy@free.fr,+33 641468668,Silver,2023-09-16,2023-01-12
421,Alex,Leroy,18,F,69003,alex.leroy@free.fr,+33 716693558,Basic,2021-10-28,2023-11-25
422,Pierre,Bernard,56,M,69006,pierre.bernard@orange.fr,+33 636131110,Silver,2023-05-18,2023-05-04
423,Théo,Lefevre,51,M,69007,théo.lefevre@outlook.com,+33 728547357,Basic,2021-11-11,2023-03-11
424,Léa,Petit,63,M,69003,léa.petit@orange.fr,+33 605202297,Basic,2021-02-11,2023-09-17
425,Alex,Moreau,30,M,69001,alex.moreau@outlook.com,+33 746157474,Basic,2021-10-22,2023-04-02
426,Théo,Bernard,38,M,69006,théo.bernard@outlook.com,+33 723765510,Silver,2023-10-09,2023-06-02
427,Chloe,Bernard,66,M,69003,chloe.bernard@hotmail.fr,+33 751804039,Basic,2022-05-24,2023-08-15
428,Camille,Bernard,22,F,69006,camille.bernard@orange.fr,+33 617861933,Basic,2021-05-10,2023-06-05
429,Inès,Petit,42,F,69006,inès.petit@hotmail.fr,+33 732184463,Basic,2021-12-20,2023-03-17
430,Manon,Martin,61,M,69006,manon.martin@outlook.com,+33 753458945,Basic,2022-04-05,2023-09-06
431,Antoine,Garcia,67,F,69001,antoine.garcia@outlook.com,+33 696362577,Basic,2021-11-14,2023-08-19
432,Adrien,Dupont,53,M,69006,adrien.dupont@yahoo.com,+33 649219774,Basic,2022-05-17,2023-12-13
433,Inès,Leroy,69,F,69003,inès.leroy@free.fr,+33 732152217,Gold,2023-08-20,2023-09-18
434,Adrien,Petit,63,M,69003,adrien.petit@orange.fr,+33 746290283,Basic,2022-01-08,2023-05-13
435,Sophie,Leroy,50,M,69007,sophie.leroy@yahoo.com,+33 751212172,Basic,2021-08-17,2023-12-18
436,Manon,Bernard,34,F,69002,manon.bernard@gmail.com,+33 707693080,Basic,2022-03-15,2023-05-15
437,Lucas,Bertrand,45,M,69006,lucas.bertrand@outlook.com,+33 740041403,Basic,2021-12-05,2023-01-01
438,Antoine,Martin,70,M,69003,antoine.martin@yahoo.com,+33 710441637,Silver,2023-09-07,2023-05-05
439,Léa,Lefevre,47,F,69002,léa.lefevre@orange.fr,+33 698986366,Silver,2023-02-03,2023-08-26
440,Manon,Roux,34,M,69002,manon.roux@orange.fr,+33 757232946,Silver,2023-01-18,2023-06-17
441,Camille,Lefevre,62,F,69003,camille.lefevre@hotmail.fr,+33 761112403,Basic,2023-04-19,2023-03-27
442,Sophie,Dubois,24,M,69002,sophie.dubois@free.fr,+33 778189719,Silver,2021-03-14,2023-04-15
443,Alex,Leroy,19,F,69007,alex.leroy@hotmail.fr,+33 689886959,Basic,2021-08-04,2023-12-17
444,Marie,Martin,24,M,69001,marie.martin@yahoo.com,+33 745520277,Basic,2021-01-17,2023-07-22
445,Léa,Dupont,53,M,69001,léa.dupont@yahoo.com,+33 667950237,Basic,2021-09-08,2023-11-14
446,Lucas,David,51,F,69003,lucas.david@hotmail.fr,+33 711953344,Basic,2022-11-01,2023-06-27
447,Jean,Roux,24,F,69001,jean.roux@outlook.com,+33 718191289,Basic,2023-07-04,2023-09-28
448,Jean,Dupont,62,F,69002,jean.dupont@gmail.com,+33 603914406,Silver,2021-05-10,2023-11-01
449,Sarah,Lefevre,22,F,69006,sarah.lefevre@gmail.com,+33 649438984,Silver,2022-09-06,2023-03-07
450,Chloe,Bertrand,38,M,69006,chloe.bertrand@gmail.com,+33 664348458,Silver,2021-10-22,2023-09-19
451,Jean,Lefevre,68,F,69007,jean.lefevre@free.fr,+33 742969790,Basic,2023-01-04,2023-10-16
452,Lucas,Morel,33,F,69006,lucas.morel@yahoo.com,+33 694756961,Basic,2021-01-17,2023-05-19
453,Sarah,Lefevre,59,F,69006,sarah.lefevre@yahoo.com,+33 687519244,Basic,2022-02-13,2023-11-24
454,Sarah,Leroy,62,F,69007,sarah.leroy@yahoo.com,+33 627217292,Gold,2021-07-03,2023-11-23
455,Léa,Dupont,69,F,69001,léa.dupont@gmail.com,+33 717243160,Gold,2022-04-22,2023-10-19
456,Alex,Garcia,41,M,69002,alex.garcia@gmail.com,+33 625209009,Silver,2021-10-09,2023-10-22
457,Théo,Bertrand,26,F,69003,théo.bertrand@free.fr,+33 751051857,Gold,2023-03-21,2023-12-03
458,Alex,Bernard,62,F,69002,alex.bernard@orange.fr,+33 628771107,Silver,2021-09-15,2023-07-03
459,Manon,Roux,43,F,69006,manon.roux@hotmail.fr,+33 631781439,Gold,2023-09-28,2023-10-16
460,Théo,Moreau,51,F,69006,théo.moreau@free.fr,+33 713903167,Silver,2023-09-22,2023-12-15
461,Antoine,Dubois,22,F,69001,antoine.dubois@gmail.com,+33 778329051,Basic,2023-04-08,2023-06-26
462,Camille,Martin,45,M,69003,camille.martin@free.fr,+33 759601604,Silver,2021-04-16,2023-11-23
463,Sarah,Moreau,61,F,69002,sarah.moreau@outlook.com,+33 624286118,Basic,2021-07-07,2023-01-14
464,Sophie,Garcia,30,F,69006,sophie.garcia@orange.fr,+33 708521096,Basic,2021-07-04,2023-05-01
465,Adrien,David,61,M,69001,adrien.david@free.fr,+33 791550022,Basic,2022-05-07,2023-09-08
466,Chloe,Dupont,56,M,69002,chloe.dupont@free.fr,+33 690832072,Silver,2023-02-01,2023-05-26
467,Inès,Morel,45,F,69007,inès.morel@hotmail.fr,+33 709378520,Basic,2021-11-25,2023-03-18
468,Théo,Dupont,31,F,69002,théo.dupont@outlook.com,+33 775765820,Gold,2021-02-18,2023-01-16
469,Sophie,Blanc,63,F,69002,sophie.blanc@free.fr,+33 616332228,Basic,2022-10-18,2023-08-09
470,Jean,David,50,F,69006,jean.david@outlook.com,+33 712404971,Basic,2022-12-23,2023-02-07
471,Alex,Moreau,38,M,69003,alex.moreau@gmail.com,+33 747551216,Basic,2021-10-18,2023-11-14
472,Lucas,Moreau,67,M,69007,lucas.moreau@hotmail.fr,+33 698541496,Silver,2022-08-27,2023-12-06
473,Chloe,Lefevre,60,M,69003,chloe.lefevre@outlook.com,+33 745032800,Basic,2022-04-02,2023-06-18
474,Marie,Roux,65,F,69002,marie.roux@gmail.com,+33 705621894,Basic,2021-01-19,2023-12-20
475,Adrien,Bertrand,67,M,69006,adrien.bertrand@free.fr,+33 716303278,Silver,2023-11-23,2023-09-18
476,Alex,Martin,57,M,69001,alex.martin@free.fr,+33 661921965,Basic,2021-08-25,2023-11-16
477,Sarah,Blanc,20,F,69007,sarah.blanc@outlook.com,+33 795823051,Basic,2023-04-19,2023-02-04
478,Jean,Dupont,54,F,69002,jean.dupont@outlook.com,+33 665148684,Basic,2023-10-28,2023-03-24
479,Marie,Dupont,70,F,69003,marie.dupont@free.fr,+33 625623072,Silver,2021-08-01,2023-04-12
480,Sophie,David,45,F,69007,sophie.david@gmail.com,+33 637259866,Basic,2022-02-01,2023-06-04
481,Chloe,David,37,F,69003,chloe.david@hotmail.fr,+33 773579737,Silver,2021-09-11,2023-03-01
482,Pierre,Blanc,45,M,69001,pierre.blanc@outlook.com,+33 779389464,Basic,2022-10-12,2023-07-06
483,Sophie,Bernard,62,M,69002,sophie.bernard@gmail.com,+33 640363314,Basic,2023-07-06,2023-12-14
484,Sarah,Leroy,29,M,69007,sarah.leroy@orange.fr,+33 783749383,Silver,2021-06-11,2023-11-16
485,Manon,Leroy,58,M,69007,manon.leroy@gmail.com,+33 717797096,Silver,2022-11-12,2023-10-25
486,Adrien,Garcia,40,F,69001,adrien.garcia@orange.fr,+33 786320149,Basic,2023-03-12,2023-12-18
487,Lucas,Morel,43,M,69002,lucas.morel@gmail.com,+33 655656437,Basic,2022-01-16,2023-02-18
488,Lucas,Petit,62,M,69002,lucas.petit@yahoo.com,+33 679479248,Silver,2023-07-14,2023-10-18
489,Manon,Bernard,22,F,69007,manon.bernard@orange.fr,+33 651388957,Basic,2022-07-15,2023-02-27
490,Antoine,Dupont,49,F,69002,antoine.dupont@free.fr,+33 735955980,Basic,2021-11-11,2023-09-17
491,Chloe,Dupont,64,M,69006,chloe.dupont@hotmail.fr,+33 607304700,Basic,2021-05-12,2023-01-22
492,Lucas,Bertrand,53,M,69007,lucas.bertrand@gmail.com,+33 659542987,Silver,2022-09-06,2023-05-08
493,Antoine,Morel,56,M,69007,antoine.morel@orange.fr,+33 726042164,Basic,2022-01-07,2023-04-11
494,Jean,Girard,44,F,69003,jean.girard@free.fr,+33 635504002,Basic,2022-06-06,2023-03-27
495,Lucas,Dupont,60,M,69002,lucas.dupont@gmail.com,+33 602026063,Silver,2023-06-27,2023-10-08
496,Jean,Bernard,23,M,69001,jean.bernard@free.fr,+33 793123039,Basic,2023-09-18,2023-01-24
497,Sarah,Petit,32,M,69003,sarah.petit@orange.fr,+33 684103543,Basic,2022-10-13,2023-09-23
498,Alex,Bernard,31,F,69003,alex.bernard@yahoo.com,+33 674818058,Silver,2021-06-14,2023-09-24
499,Jean,Dubois,25,F,69003,jean.dubois@yahoo.com,+33 672839406,Silver,2022-05-06,2023-01-19
500,Pierre,Petit,31,F,69002,pierre.petit@outlook.com,+33 754795268,Silver,2023-04-23,2023-10-28
501,Antoine,David,30,M,69002,antoine.david@hotmail.fr,+33 613035029,Gold,2022-06-12,2023-11-06
502,Antoine,Garcia,42,F,69001,antoine.garcia@gmail.com,+33 659214103,Basic,2021-10-19,2023-04-07
503,Marie,Lefevre,18,M,69002,marie.lefevre@orange.fr,+33 761468203,Basic,2021-08-17,2023-04-18
504,Alex,Bertrand,22,M,69002,alex.bertrand@hotmail.fr,+33 657523239,Basic,2023-03-13,2023-07-16
505,Camille,Garcia,44,F,69002,camille.garcia@hotmail.fr,+33 626532816,Basic,2021-02-04,2023-06-01
506,Lucas,Petit,20,F,69006,lucas.petit@outlook.com,+33 723495070,Silver,2022-12-01,2023-01-07
507,Jean,Girard,42,F,69002,jean.girard@gmail.com,+33 663545621,Basic,2021-01-05,2023-01-26
508,Marie,Petit,70,F,69006,marie.petit@orange.fr,+33 711810148,Basic,2022-09-06,2023-05-13
509,Alex,Garcia,23,F,69002,alex.garcia@yahoo.com,+33 637271071,Basic,2022-03-11,2023-02-02
510,Inès,Blanc,41,M,69007,inès.blanc@yahoo.com,+33 639251174,Basic,2022-01-24,2023-03-16
511,Théo,Roux,60,M,69003,théo.roux@hotmail.fr,+33 743080010,Basic,2023-04-20,2023-10-23
512,Manon,Petit,62,M,69002,manon.petit@free.fr,+33 762582978,Silver,2023-12-27,2023-12-13
513,Pierre,Morel,26,M,69007,pierre.morel@hotmail.fr,+33 652567322,Silver,2021-07-26,2023-08-20
514,Sophie,Roux,30,F,69007,sophie.roux@yahoo.com,+33 661725301,Silver,2021-08-08,2023-02-28
515,Sarah,Morel,54,M,69002,sarah.morel@gmail.com,+33 740966392,Basic,2022-11-11,2023-12-17
516,Sarah,Martin,63,M,69002,sarah.martin@hotmail.fr,+33 606593991,Silver,2023-05-16,2023-07-07
517,Alex,Dubois,26,M,69001,alex.dubois@outlook.com,+33 793322262,Basic,2023-08-25,2023-02-05
518,Jean,Dupont,51,F,69003,jean.dupont@hotmail.fr,+33 668131217,Silver,2021-02-06,2023-06-08
519,Antoine,Dupont,18,M,69002,antoine.dupont@gmail.com,+33 750400466,Basic,2022-10-23,2023-02-19
520,Manon,Garcia,52,F,69007,manon.garcia@yahoo.com,+33 639955167,Basic,2022-12-27,2023-12-27
521,Sophie,Bertrand,40,M,69001,sophie.bertrand@outlook.com,+33 796111454,Basic,2023-12-03,2023-02-18
522,Léa,Leroy,65,M,69002,léa.leroy@hotmail.fr,+33 655340985,Basic,2023-01-17,2023-05-24
523,Jean,Bertrand,50,F,69006,jean.bertrand@gmail.com,+33 657516004,Silver,2021-01-12,2023-09-27
524,Théo,David,38,F,69001,théo.david@orange.fr,+33 715684715,Silver,2023-06-26,2023-08-22
525,Jean,Martin,42,M,69006,jean.martin@orange.fr,+33 697057560,Basic,2023-01-03,2023-08-02
526,Pierre,Roux,24,F,69002,pierre.roux@free.fr,+33 775385949,Basic,2021-12-26,2023-09-18
527,Adrien,Leroy,59,M,69002,adrien.leroy@orange.fr,+33 615978954,Basic,2021-10-09,2023-03-09
528,Lucas,Roux,22,M,69001,lucas.roux@orange.fr,+33 721243859,Silver,2021-05-05,2023-11-08
529,Léa,Bernard,19,F,69001,léa.bernard@outlook.com,+33 767003508,Basic,2023-06-11,2023-09-24
530,Théo,Bernard,42,M,69003,théo.bernard@orange.fr,+33 684474545,Basic,2022-12-05,2023-03-06
531,Adrien,Moreau,33,M,69001,adrien.moreau@yahoo.com,+33 629306170,Basic,2023-01-28,2023-09-22
532,Sarah,David,50,M,69006,sarah.david@gmail.com,+33 625708068,Basic,2023-07-15,2023-02-25
533,Léa,Morel,27,M,69006,léa.morel@hotmail.fr,+33 619227891,Basic,2021-05-24,2023-07-24
534,Chloe,Bertrand,40,F,69006,chloe.bertrand@hotmail.fr,+33 649220994,Gold,2023-05-17,2023-12-07
535,Jean,Girard,53,M,69003,jean.girard@yahoo.com,+33 602010711,Silver,2023-05-26,2023-01-08
536,Théo,Petit,63,M,69002,théo.petit@outlook.com,+33 666131393,Silver,2023-03-15,2023-07-09
537,Inès,Bertrand,36,M,69001,inès.bertrand@gmail.com,+33 666176949,Basic,2021-12-16,2023-08-11
538,Sarah,Martin,33,F,69003,sarah.martin@outlook.com,+33 623684746,Basic,2022-04-20,2023-07-16
539,Théo,David,40,F,69003,théo.david@outlook.com,+33 713120832,Basic,2021-04-03,2023-02-08
540,Inès,Petit,24,M,69006,inès.petit@free.fr,+33 676382769,Basic,2023-02-28,2023-01-04
541,Léa,Martin,19,M,69002,léa.martin@yahoo.com,+33 750790938,Gold,2023-03-15,2023-11-24
542,Manon,Blanc,34,M,69007,manon.blanc@free.fr,+33 626131135,Basic,2023-06-04,2023-10-19
543,Sophie,Bertrand,29,M,69006,sophie.bertrand@free.fr,+33 776247866,Basic,2023-08-04,2023-12-06
544,Adrien,Bertrand,53,M,69006,adrien.bertrand@yahoo.com,+33 641747299,Silver,2022-04-28,2023-03-03
545,Sarah,Garcia,70,F,69006,sarah.garcia@orange.fr,+33 682786216,Basic,2022-01-10,2023-05-03
546,Alex,Lefevre,36,M,69007,alex.lefevre@yahoo.com,+33 711873069,Silver,2023-12-11,2023-10-20
547,Camille,Martin,27,M,69002,camille.martin@yahoo.com,+33 671134396,Gold,2021-03-12,2023-06-01
548,Sophie,Girard,65,F,69003,sophie.girard@outlook.com,+33 645773646,Basic,2021-10-05,2023-04-27
549,Inès,David,24,F,69006,inès.david@yahoo.com,+33 616097472,Basic,2021-03-16,2023-03-27
550,Sarah,Roux,27,M,69001,sarah.roux@free.fr,+33 703084454,Basic,2022-05-15,2023-08-27
551,Théo,Blanc,30,F,69006,théo.blanc@yahoo.com,+33 694520774,Basic,2021-07-05,2023-05-11
552,Léa,Petit,31,F,69003,léa.petit@outlook.com,+33 630119713,Basic,2021-12-21,2023-10-15
553,Chloe,Dubois,47,M,69002,chloe.dubois@hotmail.fr,+33 715966747,Basic,2023-01-26,2023-05-06
554,Inès,Morel,36,M,69007,inès.morel@gmail.com,+33 786335967,Gold,2021-04-07,2023-04-18
555,Manon,Bertrand,46,F,69001,manon.bertrand@gmail.com,+33 647600252,Silver,2022-11-15,2023-11-20
556,Sophie,David,69,M,69001,sophie.david@orange.fr,+33 629959577,Basic,2022-12-20,2023-03-13
557,Camille,Leroy,36,F,69003,camille.leroy@orange.fr,+33 766911726,Basic,2023-04-21,2023-08-06
558,Marie,Girard,50,F,69007,marie.girard@gmail.com,+33 702895502,Basic,2022-05-13,2023-08-21
559,Adrien,Moreau,46,F,69001,adrien.moreau@orange.fr,+33 650335312,Silver,2022-09-23,2023-02-09
560,Antoine,Bertrand,51,M,69007,antoine.bertrand@free.fr,+33 728152617,Basic,2022-03-14,2023-02-07
561,Lucas,Bernard,58,M,69007,lucas.bernard@outlook.com,+33 778970941,Basic,2022-06-21,2023-08-07
562,Léa,Leroy,23,M,69006,léa.leroy@outlook.com,+33 797749145,Silver,2023-02-15,2023-01-27
563,Pierre,Blanc,57,F,69002,pierre.blanc@gmail.com,+33 754439075,Basic,2022-12-04,2023-09-02
564,Marie,Garcia,56,F,69006,marie.garcia@outlook.com,+33 608401741,Basic,2023-05-22,2023-08-17
565,Alex,Lefevre,30,F,69006,alex.lefevre@orange.fr,+33 648930733,Silver,2023-11-08,2023-09-10
566,Alex,Moreau,64,M,69001,alex.moreau@hotmail.fr,+33 667961657,Silver,2022-07-21,2023-01-03
567,Sophie,David,52,M,69002,sophie.david@hotmail.fr,+33 744544871,Silver,2022-09-14,2023-05-08
568,Antoine,Garcia,52,M,69002,antoine.garcia@free.fr,+33 775996694,Basic,2021-04-09,2023-03-16
569,Inès,David,35,F,69006,inès.david@gmail.com,+33 726975547,Basic,2022-09-06,2023-10-21
570,Sophie,Roux,27,M,69002,sophie.roux@gmail.com,+33 771717284,Basic,2022-03-23,2023-01-01
571,Antoine,Morel,44,F,69006,antoine.morel@free.fr,+33 753864149,Basic,2023-08-07,2023-04-01
572,Inès,Dupont,68,F,69006,inès.dupont@orange.fr,+33 716446216,Basic,2023-03-16,2023-04-23
573,Léa,Dubois,51,M,69001,léa.dubois@gmail.com,+33 762879097,Basic,2021-12-25,2023-03-15
574,Inès,Garcia,50,M,69001,inès.garcia@gmail.com,+33 706921514,Basic,2021-01-09,2023-11-15
575,Sarah,Petit,44,F,69007,sarah.petit@yahoo.com,+33 691204742,Silver,2022-03-18,2023-08-13
576,Alex,Moreau,29,M,69006,alex.moreau@orange.fr,+33 750117740,Silver,2022-06-28,2023-05-15
577,Marie,Lefevre,40,M,69006,marie.lefevre@hotmail.fr,+33 747949356,Silver,2022-05-15,2023-10-20
578,Alex,Bertrand,19,M,69007,alex.bertrand@orange.fr,+33 652482186,Silver,2021-10-02,2023-09-10
579,Jean,Moreau,22,M,69001,jean.moreau@outlook.com,+33 616488692,Basic,2021-03-08,2023-01-07
580,Camille,Petit,62,F,69007,camille.petit@free.fr,+33 630836827,Silver,2023-02-06,2023-09-21
581,Pierre,Martin,67,M,69002,pierre.martin@orange.fr,+33 740184856,Gold,2021-02-19,2023-11-02
582,Pierre,Moreau,51,F,69002,pierre.moreau@orange.fr,+33 661416608,Silver,2022-05-06,2023-05-26
583,Marie,Girard,43,F,69001,marie.girard@free.fr,+33 729868188,Basic,2023-05-04,2023-06-22
584,Léa,Girard,30,M,69001,léa.girard@orange.fr,+33 698091768,Silver,2022-06-15,2023-12-15
585,Sophie,Bertrand,25,F,69002,sophie.bertrand@gmail.com,+33 727705562,Silver,2023-05-11,2023-09-23
586,Alex,Roux,48,M,69003,alex.roux@yahoo.com,+33 705430047,Basic,2022-01-01,2023-06-12
587,Pierre,Roux,42,M,69003,pierre.roux@outlook.com,+33 691125593,Gold,2021-06-01,2023-08-15
588,Adrien,Moreau,47,F,69007,adrien.moreau@outlook.com,+33 748270995,Gold,2021-12-22,2023-07-01
589,Chloe,Bernard,61,M,69007,chloe.bernard@yahoo.com,+33 632938036,Basic,2021-09-04,2023-12-20
590,Jean,Lefevre,29,F,69007,jean.lefevre@outlook.com,+33 626499500,Silver,2023-07-22,2023-10-01
591,Adrien,Girard,20,F,69001,adrien.girard@free.fr,+33 754537674,Basic,2023-10-12,2023-02-22
592,Chloe,David,20,F,69001,chloe.david@orange.fr,+33 754748335,Basic,2022-03-22,2023-01-28
